,name,coefficient
266,cg15274684,1.91730152454868
267,cg22787151,0.155580227651082
268,cg23642407,-1.06724537909687
269,cg10815129,-2.87803219866721
270,cg18043426,-0.482171860208542
271,cg16136467,-4.55922201012696
272,cg21067079,-0.101044354899687
273,cg21547628,-0.824406438832549
274,cg18096902,-3.65231458953803
275,cg15612221,0.20476513464816
276,cg08402708,0.11129900621122
277,cg06604447,-0.375956626487747
278,cg18776840,-0.17828462559781
279,cg19556123,0.113016823651491
280,cg11259152,1.9891076223892
281,cg17136442,0.237747564583992
282,cg04833392,-0.36602647579024
283,cg01206756,1.05690361732783
284,cg10070101,-0.294833604973097
285,cg26433232,0.0728451127355626
286,cg11022525,-0.403148752321036
287,cg11305401,1.48061891453432
288,cg20409328,1.10740388828131
289,cg11848882,-0.279462742829904
290,ch.2.147017622F,-5.59699229966804
291,cg00596438,-3.55253119043413
292,cg07955677,-3.20103777256673
293,cg18577953,1.03756095322837
294,cg08984772,-1.16997159611946
295,cg18815398,0.0240211430881818
296,cg05676261,2.54511507056011
297,cg25255025,2.35493136602148
298,cg00367567,-0.198265422493186
299,cg05697754,-1.83434398387551
300,cg17921026,0.00406942843705159
301,cg11328558,-0.325217702041264
302,cg02413776,1.28535074853257
303,cg22963343,0.253127155506381
304,cg09223975,-0.483143598514331
305,cg24955731,1.7765317557266
306,cg03834906,-0.644202257592286
307,cg15177668,0.309606839303061
308,cg11790706,-0.610670819561296
309,cg03041038,3.52356331915947
310,cg03726693,3.86341295194081
311,cg05508099,-1.29521421594829
312,cg00218406,0.138023184769596
313,cg21071075,1.51414841421141
314,cg14812628,6.52093584908153
315,cg11363745,1.7925968706687
316,cg19947501,-0.687223853822432
317,cg23387678,2.43478081249794
318,cg25293675,0.542571571016081
319,cg12267155,-3.47833729793533
320,cg05774117,-3.59610856315145
321,cg12188634,0.511151548716171
322,cg16230626,0.405653169601042
323,cg09436355,2.32609027231363
324,cg14779065,0.960927144932446
325,cg09225933,0.477056005099959
326,cg00813264,2.82760160655678
327,cg20110284,2.8222626524396
328,cg16936867,-0.303338501231028
329,cg20119370,-0.637240610821854
330,cg20202132,0.958482708126896
331,cg18195328,0.0690864535881139
332,cg00652158,-1.19982173549251
333,cg00476270,0.252080313984502
334,cg15268456,-0.435384332459423
335,cg20833495,1.32939193489245
336,cg27100163,0.802161605299301
337,cg22377480,-1.24058891951767
338,cg19211853,0.458435096018015
339,cg01394167,-0.0914445764517906
340,cg11677453,3.36524552789934
341,cg21465252,1.07089690811401
342,cg12377591,6.15300175711076
343,cg12681040,7.59241583016821
344,cg17323282,-4.9780500415053
345,cg15766011,0.0224903689740942
346,cg06578851,0.658914448167262
347,cg21905068,0.649667520956998
348,cg05715688,-8.65723459924777
349,cg12396344,-1.59769681507244
350,cg23333970,-0.870197810017064
351,cg06620665,3.13572063021102
352,cg05308904,6.85174037241107
353,cg23609713,0.456306247156148
354,cg25792710,-0.71547738321168
355,cg11553575,0.309750298416246
356,cg17990711,-1.66803889381031
357,cg16218276,4.63292903141787
358,cg11630939,-6.14636330151769
359,cg09715925,-0.511072581523284
360,cg08868257,4.60407688585793
361,cg00834519,1.70874089447074
362,cg01848115,0.453632838754246
363,cg03929825,0.968297817300411
364,cg16996746,-3.39221879677743
365,cg09485313,-0.521029160605702
366,cg09586300,-1.51917756856723
367,ch.4.658374F,-33.5069978379268
368,cg20374441,0.939628697069992
369,cg25641855,0.693574188211789
370,cg26440042,-0.392022289848369
371,cg20517123,1.76219649131226
372,cg07520860,1.40228480511916
373,cg23873662,7.51937203164133
374,cg20586911,-0.0363876303701131
375,cg24871877,-0.830430042695299
376,cg06564069,-0.507112566927115
377,cg10433390,0.0794016954105591
378,cg22910439,-2.52003796202365
379,cg23676047,-4.76068293049323
380,cg10669449,-3.14994799289836
381,cg19124816,-9.38525579731843
382,cg26483512,0.00435261065549986
383,cg16015139,0.795777387498924
384,cg06857049,-1.95775798552987
385,cg08516846,0.593803126510186
386,cg27451843,0.694715825264204
387,cg20575288,2.16777616831397
388,cg07221444,0.195231649940384
389,cg04512780,2.7970964993005
390,cg06567996,-2.71035109375175
391,cg22540572,1.15080336134659
392,cg03688854,0.585061781739768
393,cg23229329,0.0648247010299699
394,cg08960549,-4.39184422878477
395,cg22652144,-3.41308142754532
396,cg18398175,-6.61949625747051
397,cg04517416,0.297259912501928
398,cg09278098,-7.75030863414019
399,cg06596503,-0.0287893827138677
400,cg25030604,0.227459065529714
401,cg03927472,-0.240613082849755
402,cg12212060,-0.70098694263834
403,cg14297546,-1.7304994742772
404,cg02346475,2.43997558332499
405,cg14206855,-3.2545633098969
406,cg08043779,1.04288831595944
407,cg23799515,0.190086056976475
408,cg27032781,-1.7563593120492
409,cg19556341,0.346620236755075
410,cg22787186,-0.0125764512934467
411,cg07615237,1.82921084858532
412,cg16917713,-1.51177191074872
413,cg15367212,0.16307949949946
414,cg05548968,-5.81863595458193
415,cg03545643,-0.380932831021151
416,cg03284554,-1.72975804147066
417,cg00966482,1.83624579619202
418,cg26004244,0.622408280936077
419,cg06551476,5.30679131428776
420,cg09011602,0.154031023293553
421,cg00300523,-0.816236387764205
422,cg26655361,-0.0723487881995735
423,cg18790774,0.154561862738278
424,cg03556366,-0.235412090999918
425,cg09284509,0.789550176240479
426,cg11184392,-0.391237097210345
427,cg12348276,0.036145920067023
428,cg01002223,-6.0357344736954
429,cg14253018,-6.8100612992609
430,cg18688299,4.6048699696322
431,cg11270449,-6.39191442030792
432,cg01075715,0.455382740968093
433,cg16404144,-0.216854845772851
434,cg15387636,1.87632489342556
435,cg03024690,-0.021651052560308
436,cg25945841,1.18987364408513
437,cg03641134,0.868632442045678
438,cg12754658,-2.56329296786999
439,cg04395846,-0.260252297133022
440,cg23213327,0.5319845793305
441,cg16221704,0.10384843211937
442,cg02827977,-0.339601909329079
443,cg20083297,0.0358876901367116
444,cg03476760,2.72228913165392
445,cg00954167,0.752055605950137
446,cg12023726,0.272054955295107
447,cg06729434,-4.39612404401625
448,cg07639259,0.513418141884587
449,cg16961648,2.13415099010878
450,cg17715419,4.35713333738678
451,cg14614117,0.126332252457586
452,cg03284117,-0.0228094411004182
453,cg10121097,0.210599733569958
454,cg14588352,-0.283686046638599
455,cg15397233,2.09519364283971
456,cg24666178,-1.41531712136715
457,cg21814142,1.22363600222523
458,ch.6.11766035R,-19.134605732965
459,cg16992340,1.0332141391268
460,cg19968790,-1.97669850712739
461,cg07092121,-0.4680654594716
462,cg12775359,8.27966459812604
463,cg25490693,2.52123802581632
464,cg05209515,2.44053802179533
465,cg07362365,-1.48612520250526
466,cg27139424,2.68124763797433
467,cg03349184,8.70447160391335
468,cg22812133,-0.567869587474987
469,cg26854360,0.297094732385352
470,cg17064825,0.273297833235489
471,cg20411127,2.90181001905591
472,cg18904170,0.815993923965227
473,cg00333698,-1.73055310375379
474,cg05369707,0.844389496061537
475,cg02266736,0.570054009665848
476,cg26967792,-0.106042240958546
477,cg26826927,-2.57680654143716
478,cg12319281,1.8699956194294
479,cg05632274,3.39449545913706
480,cg16652349,0.676748538078674
481,cg19550890,-0.695978164396565
482,cg11005571,0.977247788957721
483,cg22345048,-1.30338928995781
484,cg14086828,0.593779851619962
485,cg17862961,0.594955938871344
486,cg09955928,5.77418060853129
487,cg21290162,0.470185373723508
488,cg24944500,0.778909733369577
489,cg15926234,1.65388017977393
490,cg01146990,1.68087994220061
491,cg12940759,-2.57500409877187
492,cg03162820,1.99387438402675
493,cg14778437,-1.25112243909663
494,cg07853501,-1.72553764415998
495,cg00042904,-7.78457513333574
496,cg25157473,1.88742950721129
497,cg17217478,0.0183112820296071
498,cg09248356,4.43343253423364
499,cg04674565,-6.58702064801869
500,cg26153425,-0.873251657008514
501,cg21656108,-0.761664963711652
502,cg14372433,1.34224047048566
503,cg17310173,0.538395645846003
504,cg16229626,-2.29361099803603
505,cg09164913,-4.9955298765858
506,cg05786085,-0.268040125056868
507,cg04986922,1.43539505841921
508,cg02137970,3.37825363009071
509,cg07539564,1.40964584725443
510,cg10676097,0.299170396773515
511,cg15737123,-0.0373087491882551
512,cg23961091,0.189451461317813
513,cg10139151,0.152327638662017
514,cg18604678,1.1333886763809
515,cg12833422,-0.210548785392977
516,cg25382740,-0.995030640456546
517,cg18303589,-6.24573018481929
518,cg05882646,0.274701751266241
519,cg17066785,0.866015314535968
520,cg21399301,3.89126314657717
521,cg08883146,-5.29717925872642
522,cg07077221,1.4901417781615
523,cg00845901,1.78393870714658
524,cg18340445,3.29121182365229
525,cg14210337,2.29494744534015
526,cg22552237,1.32170881785753
527,cg26266099,-1.54480262739973
528,cg07059712,-0.755478569047934
529,cg06679692,0.311987705508519
530,cg16261259,-0.241039541855891
531,cg02936931,3.65729786157464
532,cg21887487,-0.600335045098332
533,cg08160801,1.56069770234436
534,cg02021559,-11.2901976132693
535,cg23363602,0.287867924415146
536,cg12038299,-2.25600439663638
537,cg08960706,3.55751295326902
538,cg21019638,1.16241645909143
539,cg08530824,0.750840989689392
540,cg08917665,-4.25691632328739
541,cg27593341,-2.22908181794336
542,cg06287945,-5.11682498504637
543,cg22992904,0.996687435691703
544,cg07865653,9.21098306719185
545,cg11854777,-0.361729645266403
546,cg08415137,0.75848162136003
547,cg23362622,-3.84779055012345
548,cg04132263,1.6929754448321
549,cg11841031,-1.48180306784764
550,cg07803836,-0.477875139068549
551,cg02181349,1.38904224905616
552,cg15083851,-2.1984313310413
553,cg13895280,-4.90039806103025
554,cg16180117,2.75953958306684
555,cg19591402,-2.39850934665583
556,cg17769731,0.240877341505495
557,cg26142094,0.0238080329481893
558,cg02978414,-3.30122030970967
559,cg23838503,-0.271893754314042
560,cg12503912,1.22210880483451
561,cg26517012,-0.0690746050246524
562,cg09067344,0.713957826416026
563,cg18808777,1.28621666209475
564,cg22636191,-0.777120177935209
565,cg22775873,0.19988722290031
566,cg25373246,0.452052302771544
567,cg10938866,-0.00867404214866331
568,cg15869609,-1.28973039217039
569,cg08541930,5.96659220201938
570,cg07872945,-7.4755768605955
571,cg01092133,2.66055360634496
572,cg04188018,0.283026214763593
573,cg24423574,0.0714024152292808
574,cg00729876,-1.18949249775225
575,cg09342225,-0.891413582677147
576,cg02418648,0.159734066072033
577,cg12338731,2.76343384912574
578,cg16243898,1.90811958688047
579,cg12432496,0.861644671528124
580,cg03631065,-2.6030824067819
581,cg14109551,-0.517297554033453
582,cg15227051,0.904643716510595
583,cg03800252,1.65005442102546
584,cg04638650,0.487608500665806
585,cg08167638,-1.74713620169298
586,cg12278739,2.47300428995841
587,cg20677114,0.0214592712065176
588,cg00813582,0.834939569860873
589,cg02098999,-1.65076185975183
590,cg05239976,1.95994272868696
591,cg05371273,4.66839417797161
592,cg08714041,0.650191463153105
593,cg03444800,2.98338282060364
594,cg23236169,-3.40535134452037
595,cg27477883,0.156526596895343
596,cg22106265,0.117296529994901
597,cg13743052,-7.01460331093698
598,cg08436120,-0.0904188127207787
599,cg02447257,-26.3193097720846
600,cg11446736,1.5939362156307
601,cg16341115,0.752771006562535
602,cg14883772,1.70937881668657
603,cg24764114,-0.0482755238079191
604,cg22375663,-1.17632888986788
605,cg19889856,-0.502413674255824
606,cg07901797,0.616859090693807
607,cg20088835,0.425217998946116
608,cg27466466,-0.0600640138406277
609,cg08031509,-0.40668140545469
610,cg22311066,3.0895093002141
611,cg03739470,0.483228440753589
612,cg23780067,0.164646590377828
613,cg03805769,-1.49022861945177
614,cg03729128,3.62683837468035
615,cg26542660,-0.217321234599418
616,cg02815692,1.44972124236185
617,cg09400963,-2.0185563574151
618,cg24580161,-0.989065392912441
619,cg10197332,-0.697694800720946
620,cg06833228,-3.87339527105842
621,cg14809891,-1.26660194481968
622,cg15803346,0.897039801799408
623,cg22799691,0.230155703460748
624,cg25296465,0.00690522309843556
625,cg10669266,-6.32219095573402
626,ch.12.602695F,-11.9102904278604
627,cg19551037,-1.41452838405843
628,cg07121221,-0.0498896805927641
629,cg11096309,-0.0947143201661498
630,cg26512771,0.424487561392463
631,cg11795728,-0.693736016568305
632,cg20912517,0.426220167980591
633,cg19921642,0.00828553375668125
634,cg23047760,-0.523493525389222
635,cg26617298,-0.128279282547292
636,cg09476073,3.17682133957403
637,cg01306261,-0.253034469490964
638,cg27402928,4.77330109349806
639,cg07529461,-0.0144807809217349
640,cg14709381,0.339846135204144
641,cg08528940,-2.18006676150796
642,cg17585910,-0.0149518494732856
643,cg26230303,3.41499532355576
644,cg00508950,-0.280352346649306
645,cg03067402,-0.686719564889957
646,cg14458627,0.0466055517257539
647,cg12648537,9.31336975459728
648,cg07309238,-0.0416652015624322
649,cg20052431,0.0192058320215144
650,cg07757454,-0.709697955266793
651,cg26737305,-0.23998735442034
652,cg01976726,0.280173907791297
653,cg14670213,-0.438610795400254
654,cg02531193,1.18023856068381
655,cg23153661,-0.576790386906817
656,cg17878237,-4.20797723445542
657,cg04147689,0.000982545205856785
658,cg25613541,-1.31414035423175
659,cg03290530,0.126502211597251
660,cg08825216,-0.962697383903389
661,cg02456782,-2.85507029317887
662,cg16173730,-1.24393681238607
663,cg26526883,1.21101757482472
664,cg18030084,0.196378097367628
665,cg13635023,8.77410064600709
666,cg08840366,2.41373027809131
667,cg07709224,0.0562415015417592
668,cg22984446,-1.14203202438606
669,cg03278795,0.970633903045498
670,cg09542154,-1.40472078366847
671,cg03640807,3.26208009033508
672,cg05481217,-0.601342245869231
673,cg07694221,-1.12457043907597
674,cg10218002,0.223950708933027
675,cg17035109,0.592673008418264
676,cg21583438,0.0747332484697839
677,cg13344386,-3.56797565413506
678,cg27497255,1.81735020004666
679,cg08195271,1.35298672194713
680,cg13152584,-0.355349187831226
681,cg11561282,-1.94419903594289
682,cg09973771,-0.700113483679809
683,cg03449315,-0.152060561249167
684,cg20976526,0.770181249355992
685,cg24848035,1.27689735659117
686,cg16721359,6.85261849364907
687,cg15421872,-5.04250878661236
688,cg02703695,-0.249851533062502
689,cg12248480,-0.195154324069487
690,cg19685916,1.01678932145954
691,cg02093951,0.703974244948947
692,cg24029114,0.892990632873152
693,cg26145632,4.68261902736471
694,cg14220427,0.634282937442612
695,cg01539206,0.417185254814668
696,cg26834680,2.7427615922619
697,cg14126093,2.39946821549012
698,cg02355112,0.574641577335959
699,cg09092906,0.550323723555806
700,cg18569825,-1.42569091766348
701,cg01187279,0.418097700945194
702,cg05241796,-3.70029105885404
703,cg21447540,-0.918495188645752
704,cg06333870,-7.89445998353203
705,cg22624022,9.09489560468556
706,cg16917609,1.05866199885477
707,cg27073142,0.227681232479088
708,cg23826961,4.53665207713451
709,cg09096424,0.00781921566809706
710,cg01982516,3.00347397726527
711,cg21206021,-1.40271400244042
712,cg03072568,1.57906460629655
713,cg15064667,-0.114194490145255
714,cg21769096,-0.591939421484382
715,cg22833428,-0.243305781540462
716,cg05095427,-0.271662896222366
717,cg09093493,2.0234892464129
718,cg11497131,1.63854047317941
719,cg23180171,-0.375554564442238
720,cg15555527,4.03592509586182
721,cg02629586,0.206414767015046
722,cg24674269,1.9125663939453
723,cg16641861,0.409418983090753
724,cg13861099,4.68228672863904
725,cg13731106,2.33414957720704
726,cg26239772,0.0363117802066429
727,cg13913108,1.0809941718816
728,cg05943574,3.52818912486791
729,cg16752024,0.000983343359334297
730,cg16519151,1.22089913287135
731,cg19674688,-2.36550836036907
732,cg05045403,2.83436420352334
733,cg15352065,0.266867849940358
734,cg25120459,-0.272787810181876
735,cg05608794,-0.418778954409568
736,cg05256276,-1.59399126776308
737,cg06336871,-0.270172995682989
738,cg08149617,0.105025728018748
739,cg19432688,0.564313796982355
740,cg13960067,1.37822551673268
741,cg10386292,1.06737963201302
742,cg11778480,0.159725495650037
743,cg14741811,-0.271205741379347
744,cg11809897,-0.27706948868953
745,cg25991569,1.07810507091811
746,cg00192468,0.524323939693851
747,cg17168157,-0.969087918406805
748,cg13011976,0.0516342968657625
749,cg12510723,-1.34276903887467
750,cg23726945,-0.311468744115986
751,cg08212545,-0.307544617966168
752,cg14055195,-0.578134534629341
753,cg25191305,-0.247354884768298
754,cg06569139,0.883513370017384
755,cg04961225,1.47023466198029
756,cg07320684,-1.91873826566915
757,cg02928509,1.76030947528987
758,cg22875510,-0.0303045816664571
759,cg01704290,1.465996892631
760,cg22063172,3.53728830607043
761,cg11235691,4.05545998452604
762,cg21901459,1.69087740421794
763,cg19186428,-1.891371191459
764,cg00318766,8.33783048232976
765,cg03020006,-0.0802254741705671
766,cg06001854,-0.456333466430405
767,cg03671431,1.26871899635049
768,cg27528032,-2.52191293950275
769,cg04411541,3.09735172988076
770,cg07348854,-1.60771168010764
771,cg20364222,1.2858575132668
772,cg14033737,0.011240453137051
773,cg02752133,-3.39188583439444
774,cg14051890,-0.110686738348426
775,cg09239582,-0.306293938694024
776,cg00861295,-1.98244943981761
777,cg27222463,0.469582049484348
778,cg03838823,-0.205072479345284
779,cg09041389,-0.214745061847008
780,cg06024364,-0.739363957561098
781,cg27069616,0.796609382503311
782,cg04425506,0.253832993223495
783,cg00236991,-0.513821690440684
784,cg09998151,-0.0794158747059192
785,cg01187600,5.8356344561288
786,cg13974715,-1.4133286704576
787,cg24001856,1.70031655697655
788,cg07298638,1.65766812488014
789,cg01884240,0.298482378958949
790,cg08772684,-1.40061151669088
791,cg04548815,9.9483385843827
792,cg25471980,-0.983549580578856
793,cg05441001,0.308468387736807
794,cg12956117,-2.32861917256123
795,cg13739541,0.196353453407068
796,cg05051799,1.22757942853984
797,cg21481322,0.0430795970034503
798,cg23710764,1.40241133498771
799,cg04188486,0.816575523074593
800,cg22141650,-3.8098513107904
801,cg16497431,1.04435127537724
802,cg23450586,1.12594986642748
803,cg26064634,0.174690998122687
804,cg06842946,-0.191921973730472
805,cg02578584,0.196772992998565
806,cg12326919,0.597587787800713
807,cg19183395,-0.00632548814640076
808,cg06803706,-0.138892535332062
809,cg02162205,1.56043555844455
810,cg10054980,-0.111178956010882
811,cg09690215,0.347977727712116
812,cg02738617,0.593755407272683
813,cg18167921,-1.79439260919223
814,cg14373685,2.73360472521732
815,cg04879818,1.78124653859926
816,cg07489842,-0.615123237803722
817,cg26063904,-2.06967272640118
818,cg06005133,1.78324649166403
819,cg02898821,0.572609198436193
820,cg18272518,-0.889842637331629
821,cg10533705,-0.365720449683506
822,cg00983697,2.52328001106237
823,cg20190746,4.49828578798789
824,cg24300962,-0.460609218544982
825,cg18934074,-0.409334921901305
826,cg23129178,-0.151589479033384
827,cg02539082,0.483861948066575
828,cg01827571,1.63871755247495
829,cg17404640,0.323558893680494
830,cg02477165,1.55178183255295
831,cg14420000,-3.68306238590196
832,cg10504055,-2.5818642918719
833,cg18635896,-0.320412333901281
834,cg03759773,1.59251555096549
835,cg19534837,-0.98778897542622
836,cg22127299,-1.20308444997183
837,cg02004823,0.0953871372157046
838,cg08694858,-1.58498704647487
839,cg25039219,-3.23063013970578
840,cg17094718,1.85408516684441
841,cg08968773,-2.74267503746319
842,ch.4.109582151R,-7.68608342910502
843,cg26112687,0.386178280589589
844,cg16192428,0.00796045043228255
845,cg10005490,0.598144221523232
